balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitch_type_map,prop_CU,prop_FC,prop_FF,prop_SI,prop_CH,prop_SL,batter_is_right,pitcher_is_right,inning_top
0,2,2,7,55,3,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,1,2,7,55,2,0,5,0,3,2,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,2,7,55,1,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
3,2,2,7,54,6,0,5,0,3,2,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,2,7,54,5,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,1,2,7,54,4,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,2,7,54,3,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,2,7,54,2,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,7,54,1,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,2,7,53,5,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,1,2,7,53,4,0,5,0,3,2,4.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,2,7,53,3,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,2,7,53,2,0,5,0,3,2,4.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,7,53,1,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,2,1,7,52,3,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,1,1,7,52,2,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,1,7,52,1,0,5,0,3,2,2.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,2,0,7,51,4,0,5,0,3,2,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,2,0,7,51,3,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,1,0,7,51,2,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,0,7,51,1,0,5,0,3,2,4.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
3,2,2,6,47,6,0,5,0,3,2,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
3,1,2,6,47,5,0,5,0,3,2,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
3,0,2,6,47,4,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,0,2,6,47,3,0,5,0,3,2,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,2,6,47,2,0,5,0,3,2,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,6,47,1,0,5,0,3,2,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,2,0,6,46,4,0,5,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,0,6,46,3,0,5,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,0,6,46,2,0,5,0,2,1,2.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,0,6,46,1,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
3,0,0,6,45,4,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,0,0,6,45,3,0,5,0,2,1,1.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
1,0,0,6,45,2,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,0,6,45,1,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,1,2,5,40,4,0,5,0,2,1,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,0,2,5,40,3,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,2,5,40,2,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,5,40,1,0,5,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,1,5,39,2,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,1,5,39,1,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,2,0,5,38,5,0,5,0,2,1,1.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,1,0,5,38,4,0,5,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,0,5,38,3,0,5,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,0,5,38,2,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,0,5,38,1,0,5,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,2,2,4,31,5,0,3,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,2,2,4,31,4,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,2,4,31,3,0,3,0,2,1,2.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,1,2,4,31,2,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,4,31,1,0,3,0,2,1,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
3,2,0,4,30,6,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,0,4,30,5,0,3,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,1,0,4,30,4,0,3,0,2,1,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,0,4,30,3,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,0,4,30,2,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,0,4,30,1,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,1,0,4,29,2,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,0,4,29,1,0,3,0,2,1,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,2,3,23,1,0,2,0,2,1,1.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,0,2,3,22,3,0,2,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,2,3,22,2,0,2,0,1,0,1.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,3,22,1,0,2,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,2,1,3,21,3,0,2,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,1,1,3,21,2,0,2,0,1,0,1.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,1,3,21,1,0,2,0,1,0,2.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
3,2,0,3,20,7,0,2,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,0,3,20,6,0,2,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,0,3,20,5,0,2,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,2,0,3,20,4,0,2,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,0,3,20,3,0,2,0,1,0,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,0,3,20,2,0,2,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,0,3,20,1,0,2,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,2,2,15,6,0,1,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,2,2,2,15,5,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,1,2,2,15,4,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
1,1,2,2,15,3,0,1,0,1,0,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
1,0,2,2,15,2,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,2,2,15,1,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,2,1,2,14,5,0,1,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,2,1,2,14,4,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,2,1,2,14,3,0,1,0,1,0,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,1,1,2,14,2,0,1,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,1,2,14,1,0,1,0,1,0,2.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,0,2,13,5,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,1,0,2,13,4,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,0,0,2,13,3,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,0,0,2,13,2,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,0,2,13,1,0,1,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,2,2,1,7,4,0,0,0,1,0,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,2,2,1,7,3,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,1,2,1,7,2,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,1,7,1,0,0,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,2,1,1,6,5,0,0,0,1,0,1.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
1,2,1,1,6,4,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,2,1,1,6,3,0,0,0,1,0,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,1,1,1,6,2,0,0,0,1,0,3.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
0,0,1,1,6,1,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,0,0,0
2,2,0,1,5,5,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
2,1,0,1,5,4,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
1,1,0,1,5,3,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,1,0,1,5,2,0,0,0,1,0,5.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,0,1,5,1,0,0,0,1,0,0.0,0.27636363636363637,0.13090909090909092,0.2909090909090909,0.13090909090909092,0.16363636363636364,0.007272727272727273,1,0,0
0,0,2,6,53,1,2,4,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,2,1,6,52,5,2,4,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,1,1,6,52,4,2,4,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,0,1,6,52,3,2,4,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,1,6,52,2,2,4,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,1,6,52,1,2,4,2,3,2,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
3,1,0,6,51,5,2,4,2,3,2,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,1,0,6,51,4,2,4,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,1,0,6,51,3,2,4,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,1,0,6,51,2,2,4,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,0,6,51,1,2,4,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,0,6,50,2,2,4,2,3,2,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,0,6,50,1,2,4,2,3,2,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,2,2,5,45,5,2,3,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,2,2,5,45,4,2,3,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,1,2,5,45,3,2,3,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,1,2,5,45,2,2,3,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,2,5,45,1,2,3,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,2,1,5,44,8,2,3,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,2,1,5,44,7,2,3,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,2,1,5,44,6,2,3,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,2,1,5,44,5,2,3,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,2,1,5,44,4,2,3,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,1,1,5,44,3,2,3,2,3,2,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,1,5,44,2,2,3,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,1,5,44,1,2,3,2,3,2,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,0,5,43,2,2,3,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,0,5,43,1,2,3,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
3,2,2,4,38,6,2,2,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
3,1,2,4,38,5,2,2,2,3,2,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,1,2,4,38,4,2,2,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,0,2,4,38,3,2,2,2,3,2,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,2,4,38,2,2,2,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,2,4,38,1,2,2,2,3,2,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,0,2,4,37,3,2,2,2,2,1,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,2,4,37,2,2,2,2,2,1,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,2,4,37,1,2,2,2,2,1,5.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,2,4,36,2,2,2,2,2,1,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,2,4,36,1,2,2,2,2,1,1.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
3,2,1,4,35,6,2,2,2,2,1,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,2,1,4,35,5,2,2,2,2,1,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
2,1,1,4,35,4,2,2,2,2,1,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,1,1,4,35,3,2,2,2,2,1,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
1,0,1,4,35,2,2,2,2,2,1,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,1,4,35,1,2,2,2,2,1,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
0,0,0,4,34,1,2,2,2,2,1,0.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
3,2,2,3,30,6,2,2,2,2,1,3.0,0.2724867724867725,0.10846560846560846,0.3386243386243386,0.1111111111111111,0.15608465608465608,0.013227513227513227,1,0,0
